C:\RaDeCC\Data\AL557_062021\140621_green_St7_2.txt
Start Time 6/14/2021  09:46:34
Runtime  CPM219   Cnt219   CPM220   Cnt220   CPMTot   CntTot
0149.15  000.101  0000000  000.778  0000001  003.466  0000005
0150.17  000.113  0000002  000.772  0000000  003.476  0000005
0151.17  000.112  0000000  000.767  0000000  003.466  0000002
0152.17  000.112  0000000  000.769  0000001  003.463  0000003
0153.15  000.111  0000000  000.764  0000000  003.461  0000003
0154.17  000.110  0000000  000.759  0000000  003.444  0000001
0155.17  000.110  0000000  000.767  0000002  003.448  0000004
0156.17  000.109  0000000  000.775  0000002  003.471  0000007
0157.17  000.108  0000000  000.789  0000003  003.499  0000008
0158.18  000.107  0000000  000.790  0000001  003.496  0000003
0159.17  000.107  0000000  000.798  0000002  003.499  0000004
0160.17  000.112  0000001  000.793  0000000  003.503  0000004
0161.17  000.112  0000000  000.807  0000003  003.531  0000008
0162.17  000.111  0000000  000.802  0000000  003.509  0000000
0163.18  000.110  0000000  000.803  0000001  003.505  0000003
0164.18  000.110  0000000  000.798  0000000  003.490  0000001
0165.17  000.109  0000000  000.799  0000001  003.499  0000005
0166.17  000.108  0000000  000.806  0000002  003.509  0000005
0167.18  000.108  0000000  000.802  0000000  003.493  0000001
0168.18  000.107  0000000  000.797  0000000  003.478  0000001
0169.18  000.106  0000000  000.798  0000001  003.487  0000005
0170.18  000.106  0000000  000.799  0000001  003.490  0000004
0171.17  000.105  0000000  000.795  0000000  003.482  0000002
0172.18  000.105  0000000  000.790  0000000  003.473  0000002
0173.18  000.104  0000000  000.791  0000001  003.465  0000002
0174.18  000.103  0000000  000.787  0000000  003.456  0000002
0175.18  000.103  0000000  000.788  0000001  003.459  0000004
0176.20  000.102  0000000  000.789  0000001  003.451  0000002
0177.18  000.102  0000000  000.784  0000000  003.443  0000002
0178.18  000.101  0000000  000.786  0000001  003.435  0000002
0179.18  000.100  0000000  000.781  0000000  003.427  0000002
0180.18  000.105  0000001  000.783  0000001  003.435  0000005
0181.18  000.105  0000000  000.784  0000001  003.439  0000004
0182.20  000.104  0000000  000.790  0000002  003.441  0000004
0183.20  000.104  0000000  000.791  0000001  003.433  0000002
0184.20  000.103  0000000  000.787  0000000  003.431  0000003
0185.18  000.103  0000000  000.788  0000001  003.429  0000003
0186.18  000.102  0000000  000.790  0000001  003.432  0000004
0187.20  000.101  0000000  000.785  0000000  003.413  0000000
0188.20  000.101  0000000  000.792  0000002  003.433  0000007
0189.20  000.100  0000000  000.788  0000000  003.420  0000001
0190.20  000.100  0000000  000.783  0000000  003.417  0000003
0191.20  000.099  0000000  000.785  0000001  003.426  0000005
0192.20  000.099  0000000  000.780  0000000  003.418  0000002
0193.20  000.098  0000000  000.787  0000002  003.437  0000007
0194.20  000.098  0000000  000.788  0000001  003.445  0000005
0195.22  000.097  0000000  000.784  0000000  003.442  0000003
0196.22  000.097  0000000  000.785  0000001  003.450  0000005
0197.20  000.096  0000000  000.786  0000001  003.463  0000006
0198.20  000.096  0000000  000.782  0000000  003.451  0000001
0199.20  000.095  0000000  000.783  0000001  003.454  0000004
0200.22  000.095  0000000  000.794  0000003  003.471  0000007
0201.22  000.094  0000000  000.790  0000000  003.459  0000001
0202.22  000.099  0000001  000.786  0000000  003.462  0000004
0203.20  000.098  0000000  000.787  0000001  003.469  0000005
0204.22  000.098  0000000  000.788  0000001  003.472  0000004
0205.22  000.097  0000000  000.785  0000000  003.460  0000001
0206.22  000.097  0000000  000.790  0000002  003.467  0000005
0207.22  000.097  0000000  000.787  0000000  003.460  0000002
0208.22  000.106  0000002  000.788  0000001  003.492  0000010
0209.22  000.105  0000000  000.784  0000000  003.484  0000002
0210.23  000.105  0000000  000.780  0000000  003.472  0000001
0211.23  000.104  0000000  000.781  0000001  003.470  0000003
0212.22  000.104  0000000  000.787  0000002  003.492  0000008
0213.22  000.103  0000000  000.783  0000000  003.494  0000004
0214.22  000.103  0000000  000.794  0000003  003.510  0000007
0215.23  000.102  0000000  000.790  0000000  003.508  0000003
0216.23  000.102  0000000  000.786  0000000  003.501  0000002
0217.23  000.101  0000000  000.783  0000000  003.489  0000001
0218.22  000.101  0000000  000.784  0000001  003.497  0000005
0219.23  000.100  0000000  000.789  0000002  003.499  0000004
0220.23  000.104  0000001  000.790  0000001  003.533  0000011
0221.23  000.104  0000000  000.786  0000000  003.530  0000003
0222.23  000.103  0000000  000.783  0000000  003.523  0000002
0223.23  000.108  0000001  000.784  0000001  003.530  0000005
0224.23  000.107  0000000  000.780  0000000  003.519  0000001
0225.23  000.107  0000000  000.777  0000000  003.512  0000002
0226.23  000.111  0000001  000.778  0000001  003.523  0000006
0227.23  000.110  0000000  000.779  0000001  003.516  0000002
0228.25  000.110  0000000  000.775  0000000  003.501  0000000
0229.23  000.109  0000000  000.772  0000000  003.499  0000003
0230.23  000.109  0000000  000.769  0000000  003.488  0000001
0231.23  000.108  0000000  000.765  0000000  003.490  0000004
0232.25  000.108  0000000  000.766  0000001  003.492  0000004
0233.25  000.107  0000000  000.767  0000001  003.511  0000008
0234.25  000.107  0000000  000.768  0000001  003.513  0000004
0235.23  000.106  0000000  000.765  0000000  003.511  0000003
0236.25  000.106  0000000  000.762  0000000  003.517  0000005
0237.25  000.105  0000000  000.759  0000000  003.515  0000003
0238.25  000.105  0000000  000.760  0000001  003.513  0000003
0239.25  000.104  0000000  000.757  0000000  003.519  0000005
0240.25  000.104  0000000  000.753  0000000  003.521  0000004
0241.25  000.104  0000000  000.754  0000001  003.527  0000005
0242.25  000.107  0000001  000.755  0000001  003.534  0000005
0243.25  000.107  0000000  000.756  0000001  003.531  0000003
0244.25  000.106  0000000  000.753  0000000  003.517  0000000
0245.27  000.110  0000001  000.762  0000003  003.535  0000008
0246.27  000.110  0000000  000.759  0000000  003.521  0000000
0247.25  000.109  0000000  000.756  0000000  003.507  0000000
0248.25  000.109  0000000  000.753  0000000  003.505  0000003
0249.27  000.108  0000000  000.750  0000000  003.498  0000002
0250.27  000.108  0000000  000.747  0000000  003.496  0000003
0251.27  000.107  0000000  000.744  0000000  003.490  0000002
0252.27  000.107  0000000  000.745  0000001  003.488  0000003
0253.25  000.107  0000000  000.746  0000001  003.495  0000005
0254.27  000.110  0000001  000.751  0000002  003.516  0000009
0255.27  000.110  0000000  000.752  0000001  003.518  0000004
0256.27  000.109  0000000  000.749  0000000  003.524  0000005
0257.27  000.109  0000000  000.746  0000000  003.526  0000004
Group 4 Stopped 6/14/2021  14:04:03
 
Count Summary
C:RaDeCC\DataRaDeCC.sum
Runtime  CPM219   Cnt219  CPM220   Cnt220  CPMTot   CntTot
0257.48  000.109  000028  000.746  000192  003.523  000907
System Number 4
(219:Delay= 0.01 Window= 5.6)(220:Delay= 5.61 Window= 600)
Eff Last Updated  15Jan13  219= Uset  220= Uset  Tot= Uset

